u,v,key,oneway,length,ref,bridge,junction,tunnel,area,geometry
176448975,176434220,0,False,12.114,,,,,,"LINESTRING (475465.5240222169 4429477.889741915, 475461.3874849222 4429489.257561309)"
176448975,2313533929,0,True,189.894,CO 119,,,,,"LINESTRING (475465.5240222169 4429477.889741915, 475476.77985915565 4429477.653650091, 475488.17066817085 4429476.928775481, 475507.1420061992 4429474.226041075, 475522.58080769377 4429471.712310834, 475539.4239276158 4429468.006481471, 475623.576107761 4429442.929578414, 475644.06729634234 4429437.75829526, 475650.54955178045 4429436.583221199)"
176448975,2496637290,0,False,33.842999999999996,,,,,,"LINESTRING (475465.5240222169 4429477.889741915, 475468.81489419995 4429468.922078231, 475475.199869887 4429445.537687787)"
176448981,176448821,0,False,11.557,,,,,,"LINESTRING (475353.98410024436 4429454.797828432, 475350.86244864605 4429465.907138186)"
176448981,176448975,0,True,114.016,CO 119,,,,,"LINESTRING (475353.98410024436 4429454.797828432, 475401.83354183723 4429467.395872551, 475419.2239955315 4429471.979102139, 475425.12518991757 4429473.236436514, 475440.8705443435 4429475.804979122, 475455.444673961 4429477.74468055, 475465.5240222169 4429477.889741915)"
176448982,176448819,0,False,11.325,,,,,,"LINESTRING (475241.80828821566 4429425.338680044, 475239.00204516086 4429436.291620831)"
176448982,176448981,0,True,115.766,CO 119,,,,,"LINESTRING (475241.80828821566 4429425.338680044, 475301.2822019751 4429440.706352802, 475353.98410024436 4429454.797828432)"
176448982,10132737154,0,False,6.4799999999999995,,,,,,"LINESTRING (475241.80828821566 4429425.338680044, 475242.16004466114 4429420.6647747625, 475242.026250626 4429418.8893395355)"
176449001,4190975267,0,False,28.534,,,,,,"LINESTRING (474839.98078220105 4429340.0282829655, 474832.0832222395 4429367.402834772)"
176449001,176468902,0,False,225.20799999999997,CO 119,,,,,"LINESTRING (474839.98078220105 4429340.0282829655, 474775.00948934426 4429324.8156293975, 474739.17069946247 4429313.646706034, 474712.7034277699 4429302.735362915, 474692.8990481106 4429296.230515935, 474676.77170856274 4429291.911116522, 474659.91524361534 4429289.048175439, 474642.49177714484 4429287.63005781, 474621.92793261766 4429286.300153316)"
176449001,176408599,0,True,307.99899999999997,CO 119,,,,,"LINESTRING (474839.98078220105 4429340.0282829655, 474855.7388478432 4429335.969355475, 474881.1508611898 4429340.136369034, 474889.60454296594 4429341.551346596, 474932.0185346261 4429348.792383081, 474973.63711557013 4429355.536809336, 475051.3096345452 4429374.216821574, 475080.4114753475 4429381.9796331, 475131.81540592964 4429395.585463091, 475141.0414086656 4429398.330097087)"
176450040,9570361915,0,True,33.046,,,,,,"LINESTRING (475245.12271504325 4428943.856194797, 475249.607793491 4428947.804007178, 475254.7034653148 4428950.551123714, 475275.9031235823 4428952.946199521)"
176450040,872021459,0,False,176.822,,,,,,"LINESTRING (475245.12271504325 4428943.856194797, 475246.02359098603 4428945.307255882, 475212.71631058917 4428954.394971562, 475142.39352076646 4428997.345245637, 475112.45017773967 4428993.6694446895, 475086.02545489446 4429003.734127383)"
176450667,176450673,0,False,106.305,,,,,,"LINESTRING (475378.5488311374 4428501.40939881, 475426.6920127515 4428502.696617344, 475485.033432732 4428500.89899457)"
176450667,176561860,0,False,61.876000000000005,,,,,,"LINESTRING (475378.5488311374 4428501.40939881, 475376.4484443231 4428511.7384304, 475376.6924405168 4428534.379958523, 475373.6761959929 4428551.815428804, 475370.97909004794 4428562.368378266)"
176450667,176539341,0,False,100.162,,,,,,"LINESTRING (475378.5488311374 4428501.40939881, 475375.6009323335 4428460.862556412, 475375.19551283016 4428401.538784384)"
176450673,5142433708,0,False,100.805,,,,,,"LINESTRING (475485.033432732 4428500.89899457, 475484.17130746733 4428601.515791913)"
176450673,176450667,0,False,106.305,,,,,,"LINESTRING (475485.033432732 4428500.89899457, 475426.6920127515 4428502.696617344, 475378.5488311374 4428501.40939881)"
176450673,5142433707,0,False,102.938,,,,,,"LINESTRING (475485.033432732 4428500.89899457, 475486.5131103559 4428446.230797345, 475485.93147640786 4428398.173254882)"
176458079,176458080,0,False,25.23,,,,,,"LINESTRING (474960.6047155828 4429427.968660078, 474985.0340302214 4429434.458986114)"
176458080,176458082,0,False,25.741,,,,,,"LINESTRING (474985.0340302214 4429434.458986114, 475009.98399494425 4429440.980976985)"
176458080,176458079,0,False,25.23,,,,,,"LINESTRING (474985.0340302214 4429434.458986114, 474960.6047155828 4429427.968660078)"
176458080,395374698,0,False,47.838,,,,,,"LINESTRING (474985.0340302214 4429434.458986114, 474972.87966333557 4429480.649435149)"
176458082,176458080,0,False,25.741,,,,,,"LINESTRING (475009.98399494425 4429440.980976985, 474985.0340302214 4429434.458986114)"
176465782,176465785,0,True,104.096,,,,,,"LINESTRING (475877.88936933735 4429018.374061257, 475979.0038306247 4429043.915121263)"
176465782,2110230081,0,False,50.86,,,,,,"LINESTRING (475877.88936933735 4429018.374061257, 475866.2597903346 4429067.802300995)"
176465782,176491058,0,False,20.533,,,,,,"LINESTRING (475877.88936933735 4429018.374061257, 475884.74974450946 4428999.050835106)"
176465785,176465786,0,True,5.228,,,,,,"LINESTRING (475979.0038306247 4429043.915121263, 475984.21178612474 4429044.486930959)"
176465785,2110230086,0,False,50.673,,,,,,"LINESTRING (475979.0038306247 4429043.915121263, 475966.9288939482 4429093.044933128)"
176465786,176465787,0,True,89.50999999999999,,,,,,"LINESTRING (475984.21178612474 4429044.486930959, 475995.4812232461 4429045.65006546, 476071.44889548986 4429064.823137808)"
176465786,4564482194,0,False,38.432,,,,,,"LINESTRING (475984.21178612474 4429044.486930959, 475987.50171271287 4429029.55924865, 475992.7393264074 4429007.077979725)"
176465787,176465788,0,True,42.439,,,,,,"LINESTRING (476071.44889548986 4429064.823137808, 476103.2790830901 4429071.684077374)"
176465787,176583223,0,False,55.513,,,,,,"LINESTRING (476071.44889548986 4429064.823137808, 476057.08291714726 4429118.355286937)"
176468902,176468906,0,False,44.808,CO 119,,,,,"LINESTRING (474621.92793261766 4429286.300153316, 474605.6976165178 4429286.9425891545, 474593.24878561613 4429287.805508673, 474577.1408862984 4429289.324433176)"
176468902,176449001,0,False,225.208,CO 119,,,,,"LINESTRING (474621.92793261766 4429286.300153316, 474642.49177714484 4429287.63005781, 474659.91524361534 4429289.048175439, 474676.77170856274 4429291.911116522, 474692.8990481106 4429296.230515935, 474712.7034277699 4429302.735362915, 474739.17069946247 4429313.646706034, 474775.00948934426 4429324.8156293975, 474839.98078220105 4429340.0282829655)"
176468902,4386284958,0,False,56.946,,,,,,"LINESTRING (474621.92793261766 4429286.300153316, 474617.50507228426 4429334.274547963, 474617.1669942664 4429342.933051112)"
176468906,176572010,0,False,53.295,,yes,,,,"LINESTRING (474577.1408862984 4429289.324433176, 474575.494356628 4429274.190631632, 474570.8027924868 4429244.271781712, 474570.6149206715 4429236.580666213)"
176468906,4571073306,0,False,392.7900000000001,CO 119,,,,,"LINESTRING (474577.1408862984 4429289.324433176, 474561.7608232797 4429291.562405124, 474545.6578042398 4429294.535375106, 474530.2912015136 4429298.238460053, 474517.11789270566 4429301.923127324, 474502.48164600425 4429307.088915764, 474484.6454618973 4429314.929275925, 474474.2503916439 4429319.958799523, 474454.3148380263 4429330.347995099, 474423.9001137842 4429346.100095469, 474400.10540937615 4429358.500270772, 474388.4026599106 4429362.923859034, 474375.2319985837 4429367.341312311, 474362.79039431596 4429370.302335264, 474350.3353238918 4429371.798329404, 474338.6203014441 4429372.570398596, 474328.35968814965 4429371.872481316, 474317.36875312147 4429369.723048721, 474307.83221586037 4429366.103623528, 474297.5653450965 4429361.03268302, 474287.28744952695 4429355.2292462075, 474279.2089354467 4429348.696936057, 474270.38902580016 4429339.969500677, 474264.61804760114 4429331.88661004, 474260.08144091984 4429325.408930116, 474255.6616013288 4429318.131715048, 474252.02191072283 4429309.375667281, 474248.8717522258 4429299.008579385, 474246.040963493 4429289.705934736, 474245.1739246972 4429285.690959883)"
176468906,176468902,0,False,44.808,CO 119,,,,,"LINESTRING (474577.1408862984 4429289.324433176, 474593.24878561613 4429287.805508673, 474605.6976165178 4429286.9425891545, 474621.92793261766 4429286.300153316)"
176482673,176534104,0,False,173.428,,,,,,"LINESTRING (475435.6350130317 4427804.185967878, 475419.313536659 4427804.0277953185, 475387.7943506477 4427802.786689458, 475369.0364854099 4427801.515490854, 475290.2075374988 4427802.037468828, 475261.91100358777 4427802.20711197)"
176482673,7346963281,0,False,33.352000000000004,,,,,,"LINESTRING (475435.6350130317 4427804.185967878, 475445.316570258 4427804.6985760005, 475469.03963330796 4427805.1104161795)"
176482673,4694433351,0,False,251.767,CR 56,,,,,"LINESTRING (475435.6350130317 4427804.185967878, 475424.34008596267 4427801.014784087, 475411.83960232715 4427797.237058885, 475392.5469898662 4427788.986157099, 475352.68103526515 4427769.791551743, 475334.36109906464 4427764.079354274, 475298.0655434545 4427756.194606333, 475282.9314231607 4427751.071544855, 475268.556976401 4427743.315542396, 475236.6932553085 4427722.85242938, 475217.0968353555 4427713.171167152, 475210.4314215693 4427710.961948408, 475203.77837403305 4427709.929206492)"
176482704,872022397,0,False,8.247,,,,,,"LINESTRING (475181.67411710444 4427726.99409347, 475173.5596732177 4427725.43338509)"
176482704,176482707,0,False,40.806,CR 56,,,,,"LINESTRING (475181.67411710444 4427726.99409347, 475179.71262949385 4427738.021961569, 475180.09660471417 4427748.442824191, 475183.08604636166 4427767.312751764)"
176482704,4694433351,0,False,30.137000000000004,CR 56,,,,,"LINESTRING (475181.67411710444 4427726.99409347, 475184.80929557135 4427719.880402949, 475189.48676580423 4427714.537550809, 475193.397445809 4427712.260570644, 475198.05221492157 4427710.425133556, 475203.77837403305 4427709.929206492)"
176482707,176482717,0,False,65.352,CR 56,,,,,"LINESTRING (475183.08604636166 4427767.312751764, 475186.99398950813 4427782.528060284, 475199.2451771431 4427819.770212141, 475202.606108342 4427829.548721443)"
176482707,4476133051,0,False,159.578,,,,,,"LINESTRING (475183.08604636166 4427767.312751764, 475190.9377136594 4427772.070886237, 475194.13807649823 4427777.099472409, 475200.83498258935 4427788.987045623, 475210.42791754607 4427801.586634392, 475217.09461789916 4427809.456422709, 475229.8437742971 4427824.043605698, 475262.68738156994 4427859.84255034, 475287.0187262993 4427887.267212246)"
176482707,176482704,0,False,40.806,CR 56,,,,,"LINESTRING (475183.08604636166 4427767.312751764, 475180.09660471417 4427748.442824191, 475179.71262949385 4427738.021961569, 475181.67411710444 4427726.99409347)"
176482717,176482807,0,False,715.774,CR 56,,,,,"LINESTRING (475202.606108342 4427829.548721443, 475206.2165986094 4427842.56737542, 475208.4190470871 4427855.712709968, 475209.7582041299 4427868.505684832, 475209.18137547397 4427877.475690523, 475208.48598614905 4427886.734661041, 475204.51101319655 4427898.068764143, 475198.82670868613 4427908.742491392, 475191.4312687242 4427918.200894156, 475182.66612985183 4427926.442863662, 475170.48921125155 4427935.472918807, 475165.5540055157 4427940.261668537, 475162.32089809753 4427943.490981233, 475154.55693890253 4427952.473359819, 475150.93465709203 4427959.377773078, 475149.0533026731 4427963.546106101, 475138.61000627954 4427996.311673314, 475133.912464811 4428013.730522529, 475126.9271525537 4428031.090259379, 475119.72180120606 4428046.408475642, 475103.3781288903 4428068.005431565, 475084.217338609 4428086.870154274, 475064.37142734753 4428105.015725913, 475057.1545242668 4428111.543498335, 475050.5297587807 4428119.03496384, 475048.2212451702 4428123.060435206, 475046.06812264764 4428127.6181579, 475043.35209388495 4428137.516429795, 475042.11375024234 4428147.720631888, 475041.5756922386 4428158.033528663, 475041.5906251534 4428180.7978838505, 475042.79786423617 4428192.337063762, 475045.57450954674 4428203.527021543, 475052.8445969968 4428223.659277375, 475058.4379061606 4428242.642723566, 475059.6140828011 4428252.528231831, 475059.2592419281 4428261.453131436, 475057.70010161924 4428270.137797747, 475054.52441658 4428277.806641061, 475050.14443976764 4428285.235253582, 475047.07293801557 4428288.2310058465, 475043.6936168178 4428291.061281559, 475038.1742715992 4428294.620026878, 475032.41524741147 4428297.968678553, 475026.3124429174 4428300.597016792, 475019.9527052295 4428302.959823431, 475011.41600170045 4428305.196595875, 475002.65617870854 4428307.067838291, 474993.7166054254 4428308.784293226, 474985.3755370358 4428310.809567601, 474981.78727416886 4428312.386351298, 474978.15932927106 4428314.873399686, 474975.2445354641 4428318.789897622, 474973.339112859 4428323.3690266125, 474973.1943939703 4428328.674909166, 474973.9968843911 4428333.911080577, 474976.3161241036 4428340.962527713, 474979.47952188336 4428347.75591802, 474982.54205921927 4428355.026905979, 474984.39323227503 4428365.098871215, 474984.9578997105 4428375.885414733, 474983.5538413926 4428395.357989381, 474983.3004999857 4428403.971784515, 474983.80636300787 4428412.449892935, 474986.6532080183 4428429.411174958)"
176482717,176482707,0,False,65.35199999999999,CR 56,,,,,"LINESTRING (475202.606108342 4427829.548721443, 475199.2451771431 4427819.770212141, 475186.99398950813 4427782.528060284, 475183.08604636166 4427767.312751764)"
176482717,6176145704,0,False,42.300000000000004,,,,,,"LINESTRING (475202.606108342 4427829.548721443, 475208.98633513367 4427830.715540622, 475211.74261384894 4427833.070682494, 475214.57433736353 4427837.623214341, 475217.3321222401 4427845.683324381, 475219.1176733697 4427854.012981972, 475222.84315084503 4427863.035569817)"
176482807,1366790822,0,False,11.217,CR 56,,,,,"LINESTRING (474986.6532080183 4428429.411174958, 474989.3093379443 4428440.290735597)"
176482807,176482717,0,False,715.7739999999998,CR 56,,,,,"LINESTRING (474986.6532080183 4428429.411174958, 474983.80636300787 4428412.449892935, 474983.3004999857 4428403.971784515, 474983.5538413926 4428395.357989381, 474984.9578997105 4428375.885414733, 474984.39323227503 4428365.098871215, 474982.54205921927 4428355.026905979, 474979.47952188336 4428347.75591802, 474976.3161241036 4428340.962527713, 474973.9968843911 4428333.911080577, 474973.1943939703 4428328.674909166, 474973.339112859 4428323.3690266125, 474975.2445354641 4428318.789897622, 474978.15932927106 4428314.873399686, 474981.78727416886 4428312.386351298, 474985.3755370358 4428310.809567601, 474993.7166054254 4428308.784293226, 475002.65617870854 4428307.067838291, 475011.41600170045 4428305.196595875, 475019.9527052295 4428302.959823431, 475026.3124429174 4428300.597016792, 475032.41524741147 4428297.968678553, 475038.1742715992 4428294.620026878, 475043.6936168178 4428291.061281559, 475047.07293801557 4428288.2310058465, 475050.14443976764 4428285.235253582, 475054.52441658 4428277.806641061, 475057.70010161924 4428270.137797747, 475059.2592419281 4428261.453131436, 475059.6140828011 4428252.528231831, 475058.4379061606 4428242.642723566, 475052.8445969968 4428223.659277375, 475045.57450954674 4428203.527021543, 475042.79786423617 4428192.337063762, 475041.5906251534 4428180.7978838505, 475041.5756922386 4428158.033528663, 475042.11375024234 4428147.720631888, 475043.35209388495 4428137.516429795, 475046.06812264764 4428127.6181579, 475048.2212451702 4428123.060435206, 475050.5297587807 4428119.03496384, 475057.1545242668 4428111.543498335, 475064.37142734753 4428105.015725913, 475084.217338609 4428086.870154274, 475103.3781288903 4428068.005431565, 475119.72180120606 4428046.408475642, 475126.9271525537 4428031.090259379, 475133.912464811 4428013.730522529, 475138.61000627954 4427996.311673314, 475149.0533026731 4427963.546106101, 475150.93465709203 4427959.377773078, 475154.55693890253 4427952.473359819, 475162.32089809753 4427943.490981233, 475165.5540055157 4427940.261668537, 475170.48921125155 4427935.472918807, 475182.66612985183 4427926.442863662, 475191.4312687242 4427918.200894156, 475198.82670868613 4427908.742491392, 475204.51101319655 4427898.068764143, 475208.48598614905 4427886.734661041, 475209.18137547397 4427877.475690523, 475209.7582041299 4427868.505684832, 475208.4190470871 4427855.712709968, 475206.2165986094 4427842.56737542, 475202.606108342 4427829.548721443)"
176482807,872022494,0,False,62.798,,,,,,"LINESTRING (474986.6532080183 4428429.411174958, 475022.9139322182 4428440.557695511, 475031.1144987627 4428450.375745002, 475033.0400604255 4428462.334339029)"
